Team 1,Team 2,Winner,Margin,Ground,Match Date,odi_id,match_link,match_id,T1_P1_Bat_Avg_SR,T2_Rel_bat_strength,T1_P6_Bat_Avg_SR,T1_P5_Bat_Avg_SR,T1_P2_Bat_Avg_SR,T1_P4_Bat_Avg_SR,T1_Rel_bat_strength,T2_P2_Bat_Avg_SR,T1_Batsman3_impact_factor,T2_P5_Bat_Avg_SR,T2_P4_Bat_Avg_SR,T1_Batsman4_impact_factor,T2_P6_Bat_Avg_SR,T1_Batsman2_form_index,T1_P2_Bowl_avg_T1_P2_Bowl_SR,T1_P3_Bat_Avg_SR,T2_P3_Bat_Avg_SR,T2_P1_Bowl_avg_T2_P1_Bowl_SR,T1_P1_Bowl_avg_T1_P1_Bowl_SR,T2_Bowler1_impact_factor,T2_P1_Bat_Avg_SR,T1_Batsman1_impact_factor,T1_P4_Bowl_avg_T1_P4_Bowl_SR,T1_Bowler1_impact_factor,T2_Batsman4_impact_factor,T2_P1_Bowl_eco,T1_Batsman5_impact_factor,T2_Batsman3_form_index,T2_P2_Bowl_avg_T2_P2_Bowl_SR,T2_P3_Bowl_eco,T1_P4_Bowl_eco,T2_Batsman5_impact_factor,T2_Bowler5_form_index,T1_P2_Bowl_eco,T2_P4_Bowl_eco,T2_P5_Bowl_avg_T2_P5_Bowl_SR,T2_Batsman2_impact_factor,T2_Batsman3_impact_factor,T1_Bowler3_impact_factor,T2_P2_Bowl_eco,T1_Batsman3_form_index,T1_P3_Bowl_eco,T1_Batsman2_impact_factor,T1_Batsman1_form_index,T1_Bowler1_form_index,T1_Rel_bowl_strength,T1_P7_Bat_Avg_SR,T2_Bowler4_impact_factor,T2_Bowler3_impact_factor,T2_Rel_bowl_strength,T2_Bowler2_impact_factor,T1_Bowler3_form_index,T1_P3_Bowl_avg_T1_P3_Bowl_SR,T2_Bowler1_form_index,T2_Batsman1_impact_factor,T1_Batsman5_form_index,T1_Bowler2_form_index,T2_P7_Bat_Avg_SR,T2_P8_11_Bat_Avg_SR,T1_Bowler2_impact_factor,T1_P8_11_Bat_Avg_SR,T2_Batsman4_form_index,T2_Batsman2_form_index,T2_P4_Bowl_avg_T2_P4_Bowl_SR,T1_P1_Bowl_eco,T1_Bowler4_impact_factor,T2_Bowler3_form_index,T2_P5_Bowl_eco,T1_Batsman4_form_index,T2_Batsman1_form_index,T2_Bowler4_form_index,T1_Bowler4_form_index,T1_Bowler5_form_index,T2_Batsman5_form_index,T2_P3_Bowl_avg_T2_P3_Bowl_SR,T1_P5_Bowl_eco,T2_Bowler2_form_index,T1_P5_Bowl_avg_T1_P5_Bowl_SR,dep_var
West Indies,South Africa,South Africa,16 runs,Port Elizabeth,28-Jan-04,2090,/wi/engine/match/64863.html,64863,31.4877022,596.421015,0.125,25.38859521,33.86474922,24.66953813,572.9422736,29.00598789,9.963509599,28.10552179,7.142857143,10.33093899,30.96428571,1.220149223,1450.383506,33.81285962,32.27455746,857.1004052,1329.48157,860.4590874,28.25681475,9.544093136,3500,802.9333775,12.11343446,3.736802696,10.39637841,1.633622578,704.844371,4.151212553,4.285714286,10.84416409,0.941492691,4.271836387,4.70680778,1073.547974,10.03088314,10.43724328,419.2743764,4.202485044,1.127647878,5.269230769,10.68453329,1.597881341,0.972626308,528.2282013,16.63573522,762.7139827,1333.65622,665.5325517,1199.205346,2.034996182,0,0.771451612,10.62785101,1.93072464,0.856549819,19.31327116,11.77853935,649.1965284,1.120591226,1.313064329,1.189168729,1210.425451,4.551894563,493.8271605,0.662387433,4.676657584,1.512388382,1.341055604,1.151376488,0.955485956,0.692172413,1.675982564,702.4483472,4.542976939,0.418240878,1132.570124,0
India,Australia,Australia,5 wickets,Perth,1-Feb-04,2093,/wi/engine/match/65653.html,65653,32.18487545,586.8765584,27.57529463,23.35788435,39.28380874,27.47156488,673.3272298,32.29912528,10.59061056,28.22758401,33.17471808,9.912154355,39.38411669,2.674590044,1474.15625,33.59168028,0.571428571,617.0567843,890.2305307,1989.980572,33.85546989,10.70200523,3568.666666,1163.442915,11.10274979,4.715255089,10.2709215,1.695934525,897.606383,4.128556375,4.722772277,10.61002555,1.304249427,5.459627329,4.514463453,1381.964497,10.55873211,10.41238092,632.5987144,4.177777778,1.850004205,5.436363636,10.01115896,1.004796334,0.71820323,441.0896914,35.95505618,576.0723459,609.9286732,574.2870374,982.7063923,0.788824942,1541.71875,0.715915943,10.96404895,1.938630965,0.793397502,11.62742813,5.742378929,964.4689634,5.529500103,1.787836414,1.275430345,1311.702648,5.09214355,379.1567276,0.754761713,4.973624717,2.243500614,1.721914063,0.832996538,0.98588836,1.481537043,1.134166886,736.8573127,5.015856512,0.581941107,1430.448838,0
South Africa,West Indies,West Indies,7 wickets,Centurion,1-Feb-04,2094,/wi/engine/match/64865.html,64865,26.77782274,645.4611877,28.70507032,28.67377954,28.82550966,7.142857143,682.6361556,33.54253514,10.83720273,25.23574779,24.20104061,10.37327187,9.506944444,0.721332859,721.2068893,32.03944271,32.5805953,1316.064062,841.7480927,810.875835,30.62739397,10.59808538,1160.131506,877.0203445,10.35093882,4.5164167,12.11343446,0.886238765,1363.436364,4.857142857,4.695430031,10.56352602,0.669787057,4.176497073,4.5,3168,10.69572105,10.08257932,1173.777053,4.229020256,1.439626448,4.14159292,10.01931535,1.111482785,0.757314358,609.5768537,19.11835917,387.9706152,51.02040816,463.4480571,684.755743,0.708489413,816.4196596,0.985030999,9.560835148,1.259215501,0.47661306,16.5452528,3.392464091,1170.927666,11.79632542,1.097140867,0.893275781,0,3.722757598,779.3336744,1.396702929,4.363636364,1.820375751,1.632827007,0.897259309,1.150262278,0.941492691,1.072126037,35700,4.68358209,0.937375192,1069.594945,0
Zimbabwe,India,India,4 wickets,Perth,3-Feb-04,2095,/wi/engine/match/65654.html,65654,5.456609895,635.9159572,14.96713472,5.014285714,11.8799604,12.68103412,449.8838206,33.54470872,9.717465757,22.14321429,22.90307234,10.38206416,27.68914683,1.102497325,2233.23077,17.8082746,27.31501715,1547.759167,1190.934137,1178.15924,39.16056778,11.40906738,1657.293061,805.6314226,10.36551138,4.634030418,11.90074451,1.548149258,1339.4,5.169230769,5.825726141,10.43894465,1.384525801,5.219635628,7.5,3024,10.01285476,10.59265475,776.736129,5.87027027,1.102495949,5.542105263,10.7307166,0.737881239,0.752307571,477.659765,20.59574468,400,605.9171598,381.848362,564.7399847,0.743664525,2435.719503,0.739324588,10.74698553,1.395166687,1.000465041,25.41580756,4.368581794,565.7464472,9.001656787,1.901148112,2.476253478,1125,4.528907207,771.6049383,0.73790818,6.222222222,1.560990451,1.041429014,1.632060236,0.972809176,1.377186676,3.927236783,1617.777778,5.833333333,0.813017457,1260,0
West Indies,South Africa,South Africa,4 wickets,Johannesburg,4-Feb-04,2096,/wi/engine/match/64866.html,64866,30.58740091,654.1884376,9.506944444,25.37055497,33.89497128,24.78766412,618.5626742,28.69138467,10.28545448,28.50014993,10.90855457,10.44415857,28.70507032,1.262108746,1439.86876,34.10920687,32.62763128,839.9778457,1328.630464,883.1609699,26.96160214,9.601276609,0,809.3043995,10.28971601,3.724290453,14.72251762,1.9905393,740.0342365,4.418379686,4.5,8.843341467,0.941492691,4.252521178,4.698927765,1087.762523,9.996779796,10.74479502,129.1322314,4.205619982,0.951206208,4.977272727,10.72201154,1.551298407,0.974683167,483.6013323,16.5452528,781.9156085,1073.810293,636.0846143,1149.095088,1.16501058,14454,0.734990599,10.39901952,1.252938749,1.022360086,19.11835917,11.88575852,652.0101649,3.392464091,1.126464189,0.550621787,1162.142249,4.537289495,257.5826856,0.642314399,4.695613515,1.193894807,1.072205138,0.800140798,0.823881688,0.897748125,1.814002245,952.0661626,4.759259259,0.524141507,5204.25,0
India,Australia,Australia,7 wickets,Melbourne,6-Feb-04,2097,/wi/engine/match/65655.html,65655,32.01518692,646.3013053,22.86639175,22.89194373,39.02082768,27.17473167,662.8357254,31.8086728,10.55258456,32.79043248,32.28389919,9.912643506,29.28416669,2.085070964,846.8367345,33.41531823,10.52631579,604.9375029,888.8678892,2010.431102,34.14596884,10.72506611,1656,1175.039294,11.10429432,4.677890567,10.43578641,1.767766953,913.8432134,4.09283552,4.906666667,11.10201428,1.304249427,5.386046512,4.719524281,1352.465583,10.55873211,9.909376764,544.4444444,4.193886463,1.422862932,4.258353891,10.01243993,1.045559216,0.721612344,479.5329941,27.27733359,658.8964925,975.7666287,654.3198916,1142.726516,0.699063119,1279.931852,0.730618939,10.95064285,3.007123651,0.683360068,36.15556923,10.48319992,1637.425635,9.562736342,1.058312573,1.250972147,1154.828874,5.101923077,632.0279443,0.756098647,4.945467944,1.577575925,1.755757409,0.879404204,0.91207862,1.481537043,1.448151583,744.3511109,5.015856512,0.561799261,1430.448838,0
Australia,India,Australia,208 runs,Sydney,8-Feb-04,2098,/wi/engine/match/65656.html,65656,34.26032851,723.0849808,29.39676308,32.89066202,31.68688644,32.62569284,705.0476445,38.87568194,9.909376764,22.86693912,27.03816283,11.11236707,24.64393728,1.246048018,906.3449891,10.52631579,32.9558274,1549.888889,602.8978201,1325.081844,31.85323391,10.95542088,1139.098765,972.6545791,9.915578081,4.652376514,11.10572874,1.537844103,1029.163265,4.941176471,4.705539359,10.44255096,1.481537043,4.188841202,4.867924528,1434.907273,10.0151519,10.60072133,1108.997729,5.29707113,1.767766953,4.076117983,10.57835065,1.872481793,0.665054235,599.8003161,36.15556923,344.2308453,853.5563245,398.8615552,553.7622174,0.698415933,780.8678459,0.802849187,10.72921867,1.620518528,0.535943701,27.17660866,8.002013654,2007.775606,10.48319992,1.511929469,1.76692833,4051.555556,4.666015148,674.9560237,0.657050263,5.015831819,1.160975447,1.060137059,1.057240878,0.867499199,1.304249427,2.582206392,1267.455621,4.972423803,0.817697535,1402.250835,1
New Zealand,South Africa,South Africa,5 wickets,Auckland,13-Feb-04,2099,/wi/engine/match/64867.html,64867,40.25208333,619.345788,13.53019606,24.14990155,21.73910264,20.98419546,506.2383126,28.56774843,11.29932203,28.34917312,10.90855457,11.39660305,29.04761905,1.461378397,1037.979239,19.44353062,33.26194967,850.5153233,1073.190313,873.4754905,27.59930314,11.62443501,1208.956622,985.1809145,10.23247147,3.729655425,11.56314084,2.464924421,756.709935,4.525366404,4.446496013,8.843341467,1.728957563,4.306264501,4.715973003,1092.111702,9.982960924,10.64407738,659.5606838,4.220945647,1.397807289,4.779988297,12.48090389,1.632070723,0.709522793,642.9713541,11.70585866,761.1947841,933.4506062,671.8689431,1127.867485,0.851547284,1401.214046,0.792416375,10.22178238,1.042576854,0.594687063,19.20473603,11.84732961,1070.246177,3.340491818,1.126464189,0.583345022,1174.269849,4.585056704,436.2234651,0.702786132,4.699529135,1.749491837,1.101811726,1.058468452,1.241012589,1.070935277,1.787050977,1121.744801,4.84639282,0.590972988,1237.943755,0
New Zealand,South Africa,New Zealand,5 wickets,Christchurch,17-Feb-04,2100,/wi/engine/match/64868.html,64868,5.444444444,665.8030147,24.30326551,21.41509941,35.54290233,19.33032474,544.2113294,28.59541016,12.49452993,27.88456469,29.06789094,11.38140507,18.95039722,1.330125854,1120.198962,21.75510963,33.14689721,859.3525081,1080.818473,863.9484704,28.29464567,13.30625234,1270.275783,970.1693093,10.25123574,3.727305869,11.42218265,2.620075823,754.5841839,4.504751848,4.445354073,10.79205662,1.728957563,4.359550562,4.724263675,1084.88008,9.994209726,10.64615006,627.5609479,4.21936328,1.6477488,4.787755102,11.63299243,1.378852192,0.662386571,598.1072347,13.48634427,764.5023177,957.2718383,626.3720512,1142.339767,0.921788848,1396.179357,0.865653914,10.26589448,0.818127827,0.641553864,19.77567929,12.65277559,1003.964146,7.478415327,2.052159903,0.545014056,1182.296196,4.573770492,705.4212106,0.683204112,4.696642336,1.760840681,1.320227201,1.050521934,1.20271477,1.070935277,1.829588587,1077.3072,4.819073385,0.583672199,1248.511111,1
New Zealand,South Africa,New Zealand,5 runs,Wellington,20-Feb-04,2101,/wi/engine/match/64869.html,64869,3.12195122,540.3423545,24.3599493,21.27350239,33.51012007,19.84745344,458.6230347,28.37039459,12.53174134,0,28.93705088,11.41403077,19.20762341,1.462750218,1073.532407,22.14142794,32.89332005,868.430451,1070.825954,856.4386316,29.00150645,13.3190054,1333.111749,976.8137219,10.26358607,3.733938294,11.4267589,2.549522548,742.9419533,4.581818182,4.44426688,8.666480291,1.728957563,4.364425163,4.72122905,1581.325687,9.994209726,10.6464897,597.8347358,4.222987516,1.289114108,4.784887087,11.66492626,0.942809042,0.655474488,709.7260902,13.48634427,521.3395501,1177.113182,735.0566975,875.9208244,1.000240065,1381.048483,0.855333087,10.3029046,1.768953955,0.633715645,20.05920828,3.847528384,1021.410172,7.344481964,2.019348106,0.477592284,1178.6542,4.576205788,714.0995109,0.583728433,4.514447592,1.382082902,1.305975913,1.124663495,1.127947222,1.070935277,1.809386906,1197.504,4.851319746,0.736389654,1253.992382,1
Sri Lanka,Australia,Australia,84 runs,Dambulla,20-Feb-04,2102,/wi/engine/match/64870.html,64870,28.4279412,556.9330833,17.57098976,21.74901621,17.49712996,19.81426624,440.2348661,32.90726864,11.00744408,30.4552945,33.19619748,11.01306233,40.63188064,0.735864185,1779.772178,25.35266345,32.43273709,602.7190666,1057.404445,994.1414331,34.21396219,11.06131217,256.5,921.0303674,11.0901731,4.65494823,11.24161583,1.142640927,902.3679216,4,2.111111111,10.58941973,1.967722337,4.273948598,4.963950973,1728.092044,10.56701084,11.1118941,790.7401525,4.213017751,1.054105357,3.784706756,11.06354825,1.023243117,0.752063418,793.1557907,12.52593874,550.7430986,1080.712796,807.4239321,1992.946303,0.833144765,787.9759368,0.693389991,10.95237964,0.464940138,0.653286285,39.43053071,10.40885949,444.0226852,3.182177071,1.316395608,1.306776565,1418.206727,4.156996587,557.0086267,0.692091288,4.247016087,1.533318893,1.880737836,1.629143195,1.091166291,1.095762807,1.783732117,726,4.642940763,0.539804737,1383.752083,0
Sri Lanka,Australia,Sri Lanka,1 run,Dambulla,22-Feb-04,2103,/wi/engine/match/64871.html,64871,28.35117721,575.6283047,25.9436318,21.89732433,17.38130523,20.03335136,487.0597025,32.83836074,11.00934562,31.38992119,33.02777339,11.10476617,40.42123018,0.540737059,1813.400607,25.19227622,32.48219161,607.3712446,1061.722573,1000.570718,34.40562564,11.06184116,1368.414742,918.0595698,11.09539551,4.646036658,11.2942048,1.348485031,898.401,4.717998075,4.64373124,10.65889174,1.967722337,4.279386219,4.943542696,1439.834711,10.58219101,11.11737625,791.7227748,4.194142259,0.780351325,3.780842157,11.06657413,1.006752448,0.803890215,767.3957247,18.34104235,547.3024156,698.8449301,780.2144133,1975.073549,0.657584771,785.7919848,0.699899312,10.96087561,0.512421573,0.911385157,36.44455467,12.3750664,436.3429911,7.036804702,1.277942793,1.295355376,1431.096453,4.160509326,572.1937943,0.898211147,4.248991935,1.539879925,1.873497568,0.80509975,1.091166291,1.095762807,1.487115383,1108.980549,4.817973568,0.561481733,1628.935185,1
New Zealand,South Africa,New Zealand,6 wickets,Dunedin,25-Feb-04,2104,/wi/engine/match/64872.html,64872,16.28605201,605.7765179,24.33558985,22.26065953,33.51012007,19.69017229,495.1471184,28.68133951,12.53174134,28.64694082,28.45907091,11.46333035,18.95884193,1.682210217,1167.708333,22.22538832,32.74145196,872.2048836,31146,851.0242668,29.33692679,13.13962631,1382.190463,64.73774607,10.26666448,3.726458616,11.60558247,2.450866308,759.6887866,4.670588235,4.478141,10.80722328,0.971764543,4.471578947,4.739082058,1091.788634,10.01115664,10.64764951,581.0017527,4.252029047,1.289114108,4.789094057,11.67510819,0.799890863,1.21316978,615.4461075,13.72205567,764.2844191,1159.081076,688.4393628,825.153787,1.005630322,1375.264657,0.882391482,10.32415754,1.163643241,0.661194013,20.48707958,12.80896684,962.0880271,7.585734943,1.619525666,0.483159987,1180.252341,6.172413793,718.413213,0.642522578,4.711800522,1.295464421,1.255396965,0.711304562,1.104640039,0.853646095,1.872098328,1295.808,4.861558698,0.807608312,1231.595003,1
Sri Lanka,Australia,Australia,5 wickets,Colombo (RPS),25-Feb-04,2105,/wi/engine/match/64873.html,64873,28.41369004,679.9534131,17.61115506,25.71220719,25.23356119,21.89776403,551.0545632,33.38645782,11.13926547,31.80838806,32.64013687,11.31208659,40.61239862,0.641723002,1377.98161,20.11242995,32.59362299,921.9834,1051.800878,977.5320333,34.19885443,11.07639452,794.7021046,928.2598062,11.0962789,4.205128205,10.50805044,1.449214449,1242.96875,4.709555345,3.786326881,10.6788694,0.819191755,4.620466321,4.934346925,1520.330578,10.61454298,11.12326268,437.2228185,5.020540541,1.682397794,4.276980482,11.07874485,0.829972589,0.788408221,649.6543608,12.30334413,547.2430866,700.0538326,556.9956598,864.6778671,0.887261076,1817.373241,0.682651311,10.96087561,1.739293335,0.82516103,33.85816692,16.30412096,907.0084096,7.217710148,0.825397252,1.410155777,1446.696072,4.163931502,783.9817039,0.739273871,4.227005871,0.447084968,1.818496923,0.981336004,0.679514828,1.095762807,1.542291028,1118.568452,4.641277081,0.669341617,1375.177515,0
Sri Lanka,Australia,Australia,40 runs,Colombo (RPS),27-Feb-04,2106,/wi/engine/match/64874.html,64874,28.31026018,681.9705181,5.050485437,17.8837535,25.07304674,22.17903503,513.7607356,32.97418692,11.14133841,32.52833752,32.69282177,11.31498159,40.33131462,0.630739478,1418.908801,19.93890663,32.71273884,895.9455177,1039.711269,1020.808566,33.95912262,11.07656598,1403.08395,943.2193546,11.08528531,4.195280716,10.57087644,1.603089499,1278.136,4.710944808,4.64603569,10.67386365,1.967722337,4.627914404,4.94165536,1538.777284,10.61440263,11.11738297,776.353613,4.940101523,1.566139156,3.788831992,11.07874485,0.658519483,0.722740716,628.3820028,12.52271137,400.3803185,684.4252162,555.3482005,790.8371769,0.747027779,803.0414368,0.683590858,10.96087561,1.713548692,0.892851939,35.63668122,16.30412096,882.2664445,2.870888428,0.993774487,1.403347184,1460.764082,4.162080596,563.6199903,0.815949273,4.22338403,0.47044993,1.552050708,0.994900026,1.091166291,1.095762807,1.909056445,1144.448129,3.923076923,0.664216965,730.6530614,0
New Zealand,South Africa,New Zealand,2 runs,Auckland,29-Feb-04,2107,/wi/engine/match/64875.html,64875,35.75345777,616.2094185,13.72205567,24.55803289,22.33919704,23.12742405,513.3517674,28.5239831,11.52000427,32.56764981,28.01898423,11.60762478,6,1.363326814,1209.477721,19.71729029,32.5767394,881.1535191,1098.475831,841.861219,29.20467079,11.68436235,1315.726847,958.2376567,10.21899532,3.724156545,11.44332109,2.553039533,762.5541975,4.74598338,4.492497114,10.18147451,1.728957563,4.505050505,4.712928304,1584.028201,9.991207159,10.63541962,623.5579701,4.277941797,1.500561457,4.784038902,12.56757596,1.680777764,0.707645591,646.243936,19.60825821,534.3170633,753.7578153,676.7835536,1172.867495,1.003056024,1381.108277,0.909168578,10.19300095,2.213548646,0.66048242,19.17095222,20.25325134,906.0708091,7.697997491,1.406721661,0.531989439,1107.300979,4.605095541,716.0522863,1.066972335,4.55654102,1.241198574,1.455906548,1.124663495,1.05897035,0.829559814,2.310552713,1191.855128,4.878541192,0.64256695,1228.695241,1
Sri Lanka,Australia,Sri Lanka,3 wickets,Colombo (SSC),29-Feb-04,2108,/wi/engine/match/64876.html,64876,28.20754327,600.5254932,25.29489977,0.25,24.96425021,22.10929352,565.1426491,22.88095238,11.15381527,40.0277303,32.55393345,11.31574304,35.82788595,0.516584241,666,20.77974605,32.29632945,619.9201779,1425.209094,966.4378924,33.82605292,11.07759414,1353.737881,883.6546379,10.71231016,4.661789002,11.4357182,0.938087328,988.2044442,4.042895442,4.647887324,11.40019826,1.967722337,3.083333333,4.936835106,1468.479855,10.04686213,11.08557654,785.0693606,4.943214629,1.873320589,3.791798107,11.07874485,0.641993129,0.826298827,514.2153056,17.33733072,419.2561853,1023.5425,554.5060181,1941.653401,0.735216278,797.596438,0.645881672,10.96344382,1.453522705,0.77618148,15.68018018,12.6849816,493.8271605,3.807655085,1.922228247,3.864948102,1519.346939,4.633532557,567.9585124,0.709502733,4.234141791,0.424083015,1.635264305,0.899779461,1.091166291,1.095762807,1.515856484,774.7713499,4.823076923,0.583561914,1656.623835,1
New Zealand,South Africa,New Zealand,5 wickets,Napier,2-Mar-04,2109,/wi/engine/match/64877.html,64877,16.24870466,600.5310387,13.85192909,24.54796632,33.51622003,22.95765185,508.6832743,28.43128206,12.57940703,32.56764981,10.90855457,11.53380869,5.557692308,1.428793163,13162.5,22.21970169,32.92558107,883.1012029,1101.427438,839.1659199,28.65494912,13.046927,1264.748535,963.8131388,8.843341467,3.729497177,11.45267287,3.265894744,748.7012416,4.748685303,4.476660342,10.18147451,1.728957563,5.769230769,5.166666667,1095.348795,9.993509568,10.63701797,664.0156411,4.299331104,1.32588563,4.77831531,11.68436235,0.991189256,0.710551272,639.7401221,19.80997606,434.0277778,765.6927857,622.9104619,1201.120863,1.010738814,1361.097439,0.919252257,10.19841023,2.006982102,0.974487338,0,19.1510276,143.180656,7.261943712,1.126464189,0.513956231,4464,4.62279597,725.5005104,0.975935652,4.714408479,1.612318931,1.472334308,1.006759267,1.016530207,1.070935277,2.310552713,1194.516534,4.890477738,0.636818983,1236.519147,1
Zimbabwe,Bangladesh,Bangladesh,8 runs,Harare,10-Mar-04,2110,/wi/engine/match/64878.html,64878,22.89409479,380.2236405,14.37783449,6.531529018,11.65637623,17.79962413,495.3137559,9.077987529,10.36984949,9.330704225,16.74408773,9.679766067,8.318619374,0.732114464,1386.587771,9.360169492,19.41013948,2004.208,1192.288381,623.9087737,10.18290043,10.72040333,1260,806.9404329,12.66461647,5.732751092,11.98380839,0.800697377,3363.371901,5.160206718,5.833333333,11.53112402,1.230251585,5.624,5.240506329,2957.499189,11.24711289,11.59058086,825.0747766,4.411290323,1.783209525,5.743486974,14.9521495,1.119917783,0.770956051,490.3114382,20.40670497,376.7202549,459.9750282,376.7265316,546.9562955,0.736850718,1566.98393,0.993315244,6.775241612,1.216573584,1.085125054,9.826971711,3.524260047,948.64,6.196414469,1.301007699,0.739816025,3066.1875,4.531766271,142.4155325,1.183794696,4.765243902,1.01089577,0.757254802,1.08877431,1.180309776,1.346393117,1.023618011,2507.860465,4.155052265,0.917697685,6337.916667,0
Zimbabwe,Bangladesh,Zimbabwe,14 runs,Harare,12-Mar-04,2111,/wi/engine/match/64879.html,64879,22.77704377,378.134436,13.78986867,18.15857298,11.51931884,15.7442623,492.5921689,10.94912791,10.28400568,16.27045383,20.60810549,8.058443321,8.485795332,0.875401364,2131.683522,21.0108053,11.42240617,2041.013314,1195.653163,599.3354109,8.795849421,10.67476377,1603.364959,805.0367107,12.11879689,5.701244813,9.678983463,0.816210282,2745.017751,5.173803526,5.730250482,11.50630583,1.230251585,5.186640472,5.384615385,2805.939753,11.12291183,11.31357519,552.7314829,4.305970149,1.15039105,5.139664804,10.89001258,1.236793432,0.777881161,502.8493799,20.42806365,638.8117377,458.4129079,378.8079574,625,0.66590803,1789.189679,0.983869707,11.80721812,0.925738231,1.003148545,8.458631256,7.096239057,598.2781447,12.7513513,1.426033674,0.727235482,1365,4.524286816,809.5249292,0.999576307,4.732488823,1.864019044,0.926717651,1.010703841,0.945078974,1.346393117,0.985462427,2527.183884,4.157284768,0.874750959,7021.500002,1
Pakistan,India,India,5 runs,Karachi,13-Mar-04,2112,/wi/engine/match/64880.html,64880,30.8348893,629.254371,19.11290823,19.70093892,29.9584996,22.49818121,598.6454794,38.79896133,10.08371176,24.15322422,26.85879392,10.90753571,26.7065237,1.00943,769.4098394,31.4764179,32.741695,803.4467107,629.0987021,1125.31047,31.68762279,10.02530934,1038.135982,1532.828683,10.44255096,4.727707006,10.0659867,1.520742521,1523.9048,5.159574468,4.428720393,10.44623074,1.481537043,4.786394558,5.017699115,1441.15736,10.02414417,9.917022593,1042.751736,4.697189483,2.203676189,5.4375,9.240591411,1.666689876,0.779746533,556.3851697,13,302.9037339,697.933957,495.7600843,581.5837299,1.445960745,928,0.649823966,10.74544118,1.742951075,0.606372689,22.31950695,7.621741705,1054.4084,2.40639139,0.91622003,1.654033352,4746,4.507874016,842.0630499,0.75504379,5.022026432,1.371497928,0.932579088,1.17176681,1.003959019,3.356549374,1.933944455,1618.579882,4.292393321,0.808384398,1921.582841,0
